stop_code,stop_name,stop_lat,stop_lon
21460,מוזאון ארץ ישראל/חיים לבנון,32.10372,34.797126
21461,איצטדיון הדר יוסף/בכור שטרית,32.106288,34.822207
21466,מרכז הספורט/בכור שטרית,32.106049,34.81943
21469,חיים לבנון/ד''ר ג'ורג' וויז,32.112104,34.80168
21472,קניון עזריאלי/דרך מנחם בגין,32.074592,34.790584
21479,ת. דלק פז למד/2040,32.128586,34.789441
21480,בית המשפט/שוקן,32.052027,34.772397
21481,קאנטרי שוק העלייה/העלייה,32.058329,34.773308
21482,הגדוד העברי/שד' הר ציון,32.058694,34.778725
21483,לוינסקי/העלייה,32.05907,34.774292
21484,שד' רוטשילד/בלפור,32.066146,34.777553
21486,מסוף הטייסים,32.048689,34.813804
21487,יגאל אלון/דרך השלום,32.071549,34.794118
21490,אלנבי/יהודה הלוי,32.061337,34.773616
21491,בית הכנסת הגדול/אלנבי,32.064694,34.772553
21496,דרך בן צבי/הרצל,32.044374,34.768679
21497,מכון הנפט/חיים לבנון,32.105529,34.799808
21498,מכון התקנים/חיים לבנון,32.107781,34.801125
21499,הגן הזואולוגי/הרצל,32.048142,34.769184
21502,דרך מנחם בגין/הגליל,32.061823,34.777831
21513,האוניברסיטה/חיים לבנון,32.112655,34.801364
21516,כיכר רבין/אבן גבירול,32.078796,34.781162
21518,יגאל אלון/קרמנצקי,32.067602,34.792921
21520,כיכר רבין/מלכי ישראל,32.0796,34.780657
21521,יגאל אלון/יצחק שדה,32.065464,34.792625
21525,בני אפרים/חנה רובינא,32.12048,34.819657
21530,דרך משה דיין/קרייתי,32.049334,34.799322
21531,דרך משה דיין/משה שטינשנידר,32.061938,34.799749
21532,דרך נמיר/שד' קק''ל,32.123132,34.794667
21533,פנחס רוזן/ראול ולנברג,32.107787,34.827298
21534,תיכון חדש רבין/דרך נמיר,32.090293,34.795303
21538,דרך בר לב/דרך משה דיין,32.046689,34.799899
21541,המלך ג'ורג'/שדרות בן ציון,32.073374,34.775094
21543,המלך ג'ורג'/בוגרשוב,32.07329,34.774835
21544,בית המשפט/שד' שאול המלך,32.076736,34.787868
21547,קלצ'קין/חיים לבנון,32.118007,34.802148
21551,שדרות הר ציון/דרך קיבוץ גלויות,32.049738,34.773631
21553,שד' הר ציון/דרך שלמה,32.054302,34.77526
21554,שד' הר ציון/וולפסון,32.056561,34.776495
21562,לונה פארק/שד' רוקח,32.105513,34.81257
21564,דרך נמיר/ז'בוטינסקי,32.086375,34.795493
21565,בני אפרים/מנורה,32.121877,34.821768
21572,דרך בר לב/צביה לובטקין,32.045785,34.805717
21574,דרך בר לב/דרך משה דיין,32.046839,34.800032
21577,קריית שלום/דרך בן צבי,32.041085,34.774263
21584,העלייה/פלורנטין,32.055762,34.772525
21586,הגן הזואולוגי/הרצל,32.047971,34.768941
21587,סינרמה/יצחק שדה,32.064589,34.791082
21588,סלומון/הרכבת,32.061639,34.780191
21590,דרך הטייסים/עודד,32.055332,34.809903
21592,צומת חולון/דרך בן צבי,32.039169,34.777451
21595,לה גווארדייה/דרך הטייסים,32.059319,34.80295
21602,אורט סינגלובסקי/דרך הטייסים,32.057317,34.805055
21609,חיל השריון/קיבוץ גלויות,32.04815,34.78452
21613,סמינר הקיבוצים/חיים לבנון,32.102795,34.793726
21615,דרך נמיר/פנקס,32.092013,34.795206
21617,צבי פרופס/שד' לוי אשכול,32.123423,34.790712
21618,קריית חינוך/שושנה פרסיץ,32.132998,34.796031
21625,יצחק שדה/המסגר,32.065354,34.785844
21626,דבורה הנביאה/ראול ולנברג,32.115126,34.840063
21635,עולי הגרדום/ניסן כהן,32.111576,34.835119
21655,דרך השלום/דרך הטייסים,32.060318,34.806529
21665,הפקולטה להנדסה/קלאוזנר,32.111325,34.807491
21669,קניון עזריאלי/דרך מנחם בגין,32.075726,34.791623
21672,קניון רמת אביב/ברודצקי,32.112531,34.797662
21675,קריית הממשלה/דרך מנחם בגין,32.07238,34.789654
21698,רדינג/ברודצקי,32.104603,34.794623
21699,ביה''ס אליאנס/רדינג,32.107227,34.794153
21700,ביה''ס אליאנס/רדינג,32.10653,34.794161
21701,רדינג/הברון הירש,32.10986,34.797792
21702,רדינג/הררי,32.104385,34.794434
21703,רדינג/אשר ברש,32.109569,34.795515
21705,מתחם מידטאון/דרך מנחם בגין,32.080071,34.795266
21714,שד' הר ציון/וולפסון,32.056807,34.776639
21716,שד' רוקח/בכור שטרית,32.107454,34.814433
21717,אקספו תל אביב/שד' רוקח,32.103834,34.809664
21718,ת. רכבת האוניברסיטה/שד' רוקח,32.102578,34.805312
21721,ת. רק''ל אלנבי/רוטשילד,32.064045,34.775308
21728,יגאל אלון/ההגנה,32.054767,34.791618
21729,החשמונאים/קרליבך,32.069472,34.783648
21732,שד' רוטשילד/שיינקין,32.068653,34.778387
21734,מדעי החיים/קלאוזנר,32.115503,34.807243
21750,מכון הנפט/חיים לבנון,32.105457,34.800019
21759,ת. דלק פז למד/2040,32.12793,34.788889
21761,שד' קק''ל/בני אפרים,32.118763,34.817443
21764,מתחם מידטאון/דרך מנחם בגין,32.079711,34.795103
21770,ויצמן/בארי,32.083212,34.788965
21815,ביה''ח איכילוב/ויצמן,32.080816,34.788879
21827,ראול ולנברג/הברזל,32.107031,34.833789
21828,מטה מרחב ירקון/ראול ולנברג,32.108001,34.835243
21829,ראול ולנברג/הנחושת,32.1097,34.837166
21830,ראול ולנברג/הארד,32.112816,34.839688
21831,מטה מרחב ירקון/ראול ולנברג,32.108777,34.835807
22028,בית ספר הולץ/חיל השריון,32.046238,34.783261
22555,שד' הר ציון/דרך קיבוץ גלויות,32.05078,34.77369
22556,בניין פנורמה/דרך בן צבי,32.042069,34.77215
22557,קריית שלום/דרך בן צבי,32.040173,34.775256
22919,לונה פארק/שד' רוקח,32.105529,34.812227
22920,נמל תל אביב/דיזינגוף,32.096871,34.775888
22930,דרך השלום/דרך הטייסים,32.060687,34.805644
22932,דרך משה דיין/דרך בר לב,32.047976,34.799321
22934,מחלף לה גווארדייה,32.059174,34.786171
22935,מסוף כרמלית,32.065805,34.765196
22939,יגאל אלון/שד' החי''ל,32.055943,34.791749
22947,המסגר/יד חרוצים,32.061845,34.784745
22951,קריית חינוך,32.136729,34.79759
22955,ת.מרכזית תל אביב קומה 7/רציפים,32.056413,34.779452
22983,אלנבי/שד' רוטשילד,32.062794,34.773273
22984,אלנבי/אחד העם,32.063839,34.772919
22985,אלנבי/מונטיפיורי,32.065866,34.772034
22986,הרכבת/סלומון,32.062567,34.780103
22988,אלנבי/מונטיפיורי,32.065619,34.772033
22989,שוק הכרמל/אלנבי,32.068606,34.770781
22990,אלנבי/גאולה,32.071397,34.769613
22998,דיזנגוף/בן יהודה,32.096302,34.775963
22999,בן יהודה/שד' נורדאו,32.093349,34.775016
23000,בן יהודה/ז'בוטינסקי,32.090003,34.774032
23009,שוק הכרמל/אלנבי,32.068872,34.770828
23012,כיכר מילאנו/אבן גבירול,32.093695,34.783492
23013,ת.מרכזית תל אביב קומה 7/הורדה,32.055636,34.780466
23014,קניון עזריאלי/דרך מנחם בגין,32.074453,34.791116
23016,המסגר/לה גווארדייה,32.059809,34.784515
23017,המסגר/ישראל טל,32.06366,34.78558
23018,אלנבי/בלפור,32.068112,34.771031
23019,אלנבי/ביאליק,32.070517,34.770191
23020,בית הכנסת הגדול/אלנבי,32.064609,34.772476
23021,אלנבי/מזא''ה,32.066605,34.771697
23023,לה גווארדייה/המעפילים,32.059392,34.788682
23025,בית המשפט/שד' שאול המלך,32.076734,34.788446
23074,אקספו תל אביב/שד' רוקח,32.104601,34.810684
24068,ת. רכבת תל אביב - סבידור/דרך נמיר,32.083482,34.795008
24090,ת. מרכזית תל אביב/לוינסקי,32.056456,34.780692
25069,דרך קיבוץ גלויות/כביש 1,32.046861,34.784605
25070,ת. מרכזית תל אביב/לוינסקי,32.05693,34.779058
25071,סמינר הקיבוצים/דרך נמיר,32.101886,34.792779
25075,הפקולטה להנדסה/ד''ר ג'ורג' וויז,32.109701,34.80702
25077,מוזאון ארץ ישראל/חיים לבנון,32.104164,34.797712
25141,דרך מנחם בגין/נחמני,32.064395,34.781449
25200,יפת/יוטבת,32.033815,34.745442
25201,יפת/יוטבת,32.033897,34.745942
25202,ביה''ס רעות/יפת,32.035253,34.747645
25203,יפת/אייזיק חריף,32.035768,34.748487
25204,יפת/הבעש''ט,32.037971,34.750164
25205,יפת/הבעש''ט,32.038092,34.75049
25206,ת.רק''ל מחרוזת/שד' ירושלים,32.032586,34.751588
25208,שד' ירושלים/מחרוזת,32.034456,34.751789
25209,ת.רק''ל מחרוזת,32.0339,34.752489
25210,ת.רק''ל מחרוזת,32.033789,34.752602
25211,שד' ירושלים/מחרוזת,32.034515,34.752164
25214,מחרוזת/פעמונית,32.033585,34.755628
25215,מחרוזת/פעמונית,32.033531,34.755396
25216,נרדור/מחרוזת,32.033997,34.757644
25217,מחרוזת/נרדור,32.033269,34.757858
25218,מרכז הטניס/הרב הלר,32.036217,34.755922
25222,הרב רובינשטיין/נרדור,32.035554,34.758256
25223,מחלף וולפסון/הרב רובינשטיין,32.035654,34.758623
25224,יפת/מנדס פראנס,32.041261,34.751546
25225,יפת/מנדס פראנס,32.042043,34.751605
25226,יפת/סייפן,32.044245,34.751917
25227,יפת/חייבי,32.044858,34.752277
25228,ד''ר ארליך/יפת,32.046579,34.753263
25233,ת.רק''ל הבעש''ט/שד' ירושלים,32.039599,34.756293
25236,שדרות ירושלים/וכטנגוב,32.043279,34.757596
25237,שדרות ירושלים/ד''ר ארליך,32.04444,34.757716
25244,היינריך היינה/שז''ר,32.039277,34.761688
25245,שז''ר/שקד,32.040295,34.762819
25246,שקד/גרינבוים,32.040637,34.763645
25247,ביה''ס שז''ר/שז''ר,32.039513,34.764004
25248,ביה''ס שז''ר/שז''ר,32.039372,34.76436
25249,שקד/גרינבוים,32.040384,34.764436
25250,נווה עופר/שז''ר,32.039137,34.766814
25251,נווה עופר/שז''ר,32.039067,34.766641
25252,גרינבוים/מאיר גרוסמן,32.041685,34.765609
25253,גרינבוים/מאיר גרוסמן,32.042014,34.765921
25254,מאיר גרוסמן/גרינבוים,32.041249,34.766193
25256,שז''ר/תל גיבורים,32.038694,34.768795
25257,שז''ר/תל גיבורים,32.038751,34.769089
25258,ביה''ס ברנר/מאיר גרוסמן,32.040799,34.767368
25260,תל גיבורים/שז''ר,32.039365,34.769639
25261,תל גיבורים/מאיר גרוסמן,32.039831,34.769533
25262,בנין פנורמה/תיאטרון ניקו ניתאי,32.040375,34.770306
25263,תל גיבורים/בית מעצר,32.042523,34.770392
25264,גרינבוים/דרך בן צבי,32.04452,34.767026
25265,גרינבוים/דרך בן צבי,32.044757,34.767557
25267,דרך בן צבי/הרצל,32.046268,34.767133
25271,הקשת/החרמש,32.042951,34.774046
25272,לבון/דרך בן צבי,32.043129,34.771773
25273,ת. רכבת צומת חולון/לוי אשכול,32.037502,34.777816
25276,שד' ישראל גורי/גיתית,32.041297,34.776101
25277,שד' ישראל גורי/גיתית,32.041226,34.776024
25278,שד' ישראל גורי/דיק,32.041431,34.778582
25279,שד' ישראל גורי/דיק,32.041603,34.779157
25280,הקשת/השופר,32.043928,34.776028
25281,קופ''ח כללית/שד' ישראל גורי,32.04361,34.780795
25282,קופ''ח כללית/שד' ישראל גורי,32.043761,34.780725
25284,שד' ישראל גורי/דרך קיבוץ גלויות,32.046747,34.780618
25287,גשר קיבוץ גלויות,32.046892,34.785506
25288,יפת/ד''ר ארליך,32.047706,34.752424
25291,יפת/ד''ר ארליך,32.047155,34.752583
25296,יפת/לואי פסטר,32.051606,34.752929
25301,שוק הפשפשים/יפת,32.054049,34.755347
25302,כיכר השעון,32.054967,34.756352
25303,כיכר השעון/מרזוק ועזר,32.05515,34.75753
25308,אצטדיון בלומפילד/דרך בן צבי,32.04974,34.761319
25318,דרך בן צבי/היינריך היינה,32.04902,34.76282
25320,מכון הרישוי/דרך בן צבי,32.047371,34.765682
25324,דרך שלמה/דרך קיבוץ גלויות,32.054536,34.763532
25329,בית האצ''ל/גולדמן,32.058253,34.758658
25331,מכון אבני/אילת,32.057252,34.76222
25332,מכון אבני/אילת,32.057159,34.761343
25333,מתחם התחנה/פרופ' קויפמן,32.059784,34.76046
25334,פרופ' קויפמן/שנקר,32.062428,34.761281
25335,ת.רק''ל אליפלט/אילת,32.058215,34.764793
25336,מרכז הטקסטיל/המרד,32.063276,34.763649
25337,מרכז הטקסטיל/פרופ' קויפמן,32.064293,34.762328
25338,גן צ'רלס קלור/פרופ' קויפמן,32.065708,34.762584
25340,המרד/פינס,32.065078,34.764763
25346,יצחק אלחנן/הכרמל,32.065425,34.765682
25349,מסוף כרמלית/הכרמל,32.065887,34.765513
25354,מסוף כרמלית/הכרמל,32.066363,34.766098
25358,מסוף כרמלית,32.066804,34.765902
25364,הכובשים/דניאל,32.068527,34.765534
25365,הירקון/עזרא הסופר,32.070195,34.764907
25372,דרך קיבוץ גלויות/אבולעפיה,32.05174,34.768304
25373,דרך קיבוץ גלויות/אבולעפיה,32.051983,34.768313
25374,דרך שלמה/בן עטר,32.054945,34.768637
25376,דרך שלמה/אבולעפיה,32.054789,34.769417
25380,בית המשפט/שוקן,32.051643,34.772093
25381,שוקן/דרך שלמה,32.053926,34.77228
25383,דרך שלמה/שד' הר ציון,32.055015,34.774632
25384,אילת/שלוש,32.0595,34.767013
25385,אילת/שלוש,32.059499,34.767261
25387,דרך יפו/הרצל,32.060121,34.769134
25390,העלייה/פלורנטין,32.055502,34.772518
25392,העלייה/פרנקל,32.056572,34.772942
25393,העלייה/וולפסון,32.058552,34.773475
25394,שוק לוינסקי/העלייה,32.059065,34.773499
25402,לוינסקי/העלייה,32.059067,34.774542
25403,דרך יפו/נחלת בנימין,32.060644,34.771841
25405,דרך יפו/נחלת בנימין,32.060725,34.771973
25407,שד' רוטשילד/אלנבי,32.063137,34.772146
25409,אלנבי/דרך מנחם בגין,32.061256,34.773752
25414,ת.רק''ל אלנבי,32.062451,34.773373
25420,אלנבי/שד' רוטשילד,32.06292,34.77313
25423,מסילת ישרים/דרך קיבוץ גלויות,32.049176,34.776124
25424,מסילת ישרים/דרך קיבוץ גלויות,32.049436,34.776098
25425,דרך קיבוץ גלויות/חכמי לובלין,32.047806,34.777936
25426,דרך קיבוץ גלויות/חכמי לובלין,32.047872,34.778574
25427,מסילת ישרים/חכמי ישראל,32.051271,34.776791
25428,מסילת ישרים/חכמי ישראל,32.05153,34.776758
25429,דרך שלמה/מסילת ישרים,32.054745,34.77648
25430,דרך שלמה/מסילת ישרים,32.054581,34.776478
25437,לוינסקי/שד' הר ציון,32.058193,34.776516
25439,ת.מרכזית תל אביב קומה 7/רציפים,32.056141,34.779261
25440,לוינסקי/שד' הר ציון,32.05758,34.777575
25441,לוינסקי/שד' הר ציון,32.057502,34.778232
25454,הרכבת/דרך מנחם בגין,32.063377,34.778495
25476,לוינסקי/לבנדה,32.055734,34.781771
25477,ת. מרכזית תל אביב/לוינסקי,32.055937,34.781939
25478,ראש פינה/הרכבת,32.058653,34.782159
25485,מגדל שלום/מונטיפיורי,32.064693,34.769228
25486,מגדל שלום/גרוזנברג,32.065282,34.768985
25508,אלנבי/מונטיפיורי,32.066114,34.771809
25512,אלנבי/מזא''ה,32.067357,34.771253
25514,אלנבי/מזא''ה,32.067539,34.771291
25524,ביה''ס בלפור/בלפור,32.068107,34.772551
25525,גינת שינקין/שינקין,32.069172,34.7735
25527,הכובשים/אלנבי,32.072597,34.767787
25542,פינסקר/אלנבי,32.073167,34.769007
25543,טרומפלדור/פינסקר,32.075167,34.770528
25552,בוגרשוב/פינסקר,32.076306,34.770873
25554,בוגרשוב/בר כוכבא,32.075334,34.772915
25556,המלך ג'ורג'/רש''י,32.071897,34.773361
25557,גן מאיר/המלך ג'ורג',32.071704,34.77327
25564,דיזנגוף סנטר/טשרניחובסקי,32.075585,34.773887
25565,דיזנגוף סנטר/דיזנגוף,32.075129,34.77537
25566,כיכר דיזנגוף/פינסקר,32.077087,34.773089
25575,כיכר דיזנגוף/ריינס,32.07895,34.77495
25578,שד' רוטשילד/נחמני,32.064942,34.776104
25579,בלפור/מלצ'ט,32.067159,34.775903
25582,שד' רוטשילד/מזא''ה,32.06567,34.777286
25584,שד' רוטשילד/בלפור,32.066128,34.77721
25586,שיינקין/פיארברג,32.068444,34.776696
25587,שד' רוטשילד/שיינקין,32.0685,34.777966
25590,שד' רוטשילד/חשמונאים,32.070732,34.779052
25591,הבימה/שד' רוטשילד,32.071059,34.779155
25592,הבימה/שד' רוטשילד,32.071428,34.778882
25604,קרליבך/הארבעה,32.070456,34.782571
25607,דיזנגוף סנטר/שדרות בן ציון,32.073814,34.776007
25608,דיזנגוף סנטר/שדרות בן ציון,32.073756,34.775586
25609,דיזנגוף סנטר/דיזנגוף,32.075566,34.77512
25612,הבימה/שד' בן ציון,32.072438,34.77812
25614,היכל התרבות/דיזנגוף,32.074359,34.778231
25615,הבימה/שד' תרס''ט,32.073638,34.778812
25616,פרישמן/שלמה המלך,32.079679,34.776668
25617,המלך ג'ורג'/זמנהוף,32.076897,34.777315
25618,המלך ג'ורג'/זמנהוף,32.07709,34.777593
25619,כיכר מסריק/המלך ג'ורג',32.077639,34.778033
25621,הבימה/שד' בן ציון,32.07188,34.779715
25622,היכל התרבות/דיזנגוף,32.073958,34.779383
25624,אבן גבירול/דיזנגוף,32.072776,34.781698
25625,לונדון מיניסטור/אבן גבירול,32.074469,34.781836
25629,כיכר רבין/מלכי ישראל,32.079416,34.780372
25631,אבן גבירול/השופטים,32.076487,34.781586
25632,אבן גבירול/השופטים,32.076684,34.781314
25634,אבן גבירול/מאנה,32.078178,34.781166
25636,ת. רכבת ההגנה/החרש,32.054639,34.783438
25637,ת.רכבת ההגנה,32.054782,34.783919
25638,ת.רכבת ההגנה,32.05496,34.784028
25639,לח''י/דרך קיבוץ גלויות,32.047314,34.790168
25640,לח''י/דרך קיבוץ גלויות,32.047452,34.790689
25641,דרך ההגנה/המעפילים,32.054146,34.787909
25642,דרך ההגנה/המעפילים,32.054313,34.787996
25643,שוק התקווה/אצ''ל,32.052962,34.791348
25644,שוק התקווה/דרך ההגנה,32.053996,34.789975
25645,שוק התקווה/אצ''ל,32.053436,34.791288
25655,לה גווארדייה/המעפילים,32.059237,34.788815
25660,אצ''ל/לח''י,32.048019,34.793353
25661,אצ''ל/לח''י,32.048306,34.793219
25662,אצ''ל/חנוך,32.050613,34.791725
25663,אצ''ל/חנוך,32.051239,34.791655
25668,שכונת הארגזים/לח''י,32.047557,34.79592
25669,שכונת הארגזים/לח''י,32.047282,34.796587
25670,קרייתי/גבעתי,32.050499,34.796292
25671,גבעתי/קרייתי,32.051111,34.796175
25673,דרך משה דיין/דרך בר לב,32.048129,34.799102
25674,קרייתי/דרך משה דיין,32.050125,34.798391
25675,קרייתי/דרך משה דיין,32.050299,34.797943
25677,גבעתי/ההגנה,32.052728,34.796187
25678,גבעתי/ההגנה,32.052854,34.796303
25682,יגאל אלון/שד' החי''ל,32.057022,34.791929
25683,יגאל אלון/לה גווארדייה,32.058255,34.791868
25693,לה גווארדייה/הגיבור האלמוני,32.059086,34.798466
25695,דרך משה דיין/הרכבי,32.063125,34.799609
25702,המסגר/ריב''ל,32.062018,34.785025
25720,לסקוב/הפטמן,32.072431,34.783268
25721,דובנוב/קפלן,32.074017,34.783511
25722,האופרה/שד' שאול המלך,32.075623,34.784789
25732,בית הדר דפנה/שד' שאול המלך,32.077723,34.790819
25735,יצחק שדה/יגאל אלון,32.06405,34.792948
25740,ביה''ס ניב/יצחק שדה,32.064025,34.796565
25742,דרך משה דיין/יצחק שדה,32.063615,34.799149
25743,דרך משה דיין/יצחק שדה,32.064669,34.799124
25744,ביה''ס בלוך/דרך משה דיין,32.065827,34.798705
25746,רמת ישראל/דרך משה דיין,32.068221,34.79878
25747,רמת ישראל/דרך משה דיין,32.068599,34.799133
25749,דרך משה דיין/דרך השלום,32.069794,34.799241
25750,דרך משה דיין/דרך השלום,32.070087,34.799666
25761,מגדלי תל אביב/נחלת יצחק,32.074579,34.798057
25764,עמק ברכה/בנימיני,32.076216,34.798903
25767,חוף גורדון,32.082345,34.768191
25774,דיזנגוף/פרישמן,32.080952,34.773763
25778,דיזנגוף/ש''ץ,32.08366,34.774083
25786,שד' בן גוריון/דיזנגוף,32.083995,34.775011
25787,דיזנגוף/יודפת,32.085415,34.774508
25794,דיזנגוף/ארלוזורוב,32.086259,34.774822
25800,בן יהודה/שדרות נורדאו,32.092115,34.774536
25801,הירקון/שד' נורדאו,32.092146,34.773014
25803,נמל תל אביב/הירקון,32.095964,34.774431
25805,ריינס/גורדון,32.081909,34.775838
25809,שד' בן גוריון/שלמה המלך,32.082334,34.778572
25812,דיזנגוף/ארלוזורוב,32.087957,34.775256
25813,ביה''ס גרץ/מאנגר,32.08549,34.777194
25818,עיריית תל אביב - יפו/אבן גבירול,32.081798,34.781421
25819,שד' דוד המלך/אבן גבירול,32.080303,34.78247
25820,עיריית תל אביב - יפו/בלוך,32.081605,34.782285
25821,עיריית תל אביב - יפו/בלוך,32.081832,34.78263
25823,עיריית תל אביב - יפו/אבן גבירול,32.082914,34.781176
25830,דיזנגוף/ז'בוטינסקי,32.088826,34.775357
25831,ז'בוטינסקי/דיזנגוף,32.089066,34.776546
25832,דיזנגוף/ז'בוטינסקי,32.089631,34.77566
25833,דיזנגוף/בזל,32.091443,34.776014
25835,ז'בוטינסקי/ארבע ארצות,32.088678,34.778994
25836,שד' נורדאו/סוקולוב,32.092273,34.779074
25839,שדרות נורדאו/דיזנגוף,32.092224,34.776753
25840,דיזנגוף/שד' נורדאו,32.093287,34.776572
25841,דיזנגוף/שד' נורדאו,32.093454,34.776506
25847,שד' נורדאו/יהושע בן נון,32.091847,34.78082
25848,ז'בוטינסקי/אבן גבירול,32.088285,34.781185
25851,שד' נורדאו/יהושע בן נון,32.092012,34.781561
25852,אבן גבירול/פנקס,32.090246,34.782604
25867,מסוף רדינג/הורדה,32.098973,34.778771
25868,אבן גבירול/שד' רוקח,32.09938,34.782769
25870,ש''י עגנון/אבן גבירול,32.101969,34.782974
25872,רבנות תל אביב/שד' דוד המלך,32.080103,34.784906
25875,בלוך/ארלוזורוב,32.084139,34.785504
25876,ארלוזורוב/בלוך,32.084226,34.786407
25877,גימנסיה הרצליה/ז'בוטינסקי,32.087558,34.784929
25878,גימנסיה הרצליה/ז'בוטינסקי,32.087572,34.785904
25882,ארלוזורוב/ויצמן,32.083353,34.790102
25886,כיכר המדינה/תש''ח,32.0857,34.788878
25887,כיכר המדינה/ויצמן,32.084855,34.78948
25888,כיכר המדינה/וייצמן,32.088024,34.789598
25890,פנקס/רמז,32.090827,34.786229
25893,כיכר מילאנו/אבן גבירול,32.094159,34.783364
25894,כיכר מילאנו/דה האז,32.093673,34.78459
25896,יהודה המכבי/מתתיהו,32.093807,34.786018
25897,בית החייל/ויצמן,32.090607,34.790476
25898,בית החייל/ויצמן,32.09063,34.790677
25899,ויצמן/פנקס,32.091496,34.790662
25900,ביה''ס עירוני י''א/יהודה המכבי,32.093734,34.78823
25902,יהודה המכבי/ויצמן,32.093831,34.789004
25903,ארלוזורוב/דרך נמיר,32.082984,34.792922
25913,ז'בוטינסקי/כיכר המדינה,32.0864,34.792221
25914,ז'בוטינסקי/דרך נמיר,32.0863,34.791702
25937,ת. רכבת תל אביב - סבידור/חנה וסע,32.083783,34.7956
25938,פנקס/דרך נמיר,32.091325,34.794216
25939,פנקס/דרך נמיר,32.091092,34.79436
25942,יהודה המכבי/דרך נמיר,32.094067,34.792836
25943,יהודה המכבי/דרך נמיר,32.094212,34.793079
25948,הרב הרצוג/הזוהר,32.095288,34.797115
25949,הרב הרצוג/הזוהר,32.095035,34.796248
25950,הרב הרצוג/בבלי,32.095304,34.798421
25951,ש''י עגנון/ישראל גלילי,32.102346,34.783987
25952,ש''י עגנון/שד' לוי אשכול,32.102523,34.786844
25953,ספורטק/שד' רוקח,32.09861,34.78494
25954,ש''י עגנון/שד' לוי אשכול,32.102858,34.788004
25955,שדרות לוי אשכול/ש''י עגנון,32.103945,34.788631
25956,שדרות לוי אשכול/ש''י עגנון,32.103923,34.788945
25957,שד' לוי אשכול/אפטר,32.10672,34.788583
25958,אפטר/יהודה בורלא,32.105056,34.790152
25959,ביה''ס ארן/יהודה בורלא,32.106765,34.790707
25960,שד' לוי אשכול/דב האוזנר,32.10985,34.789188
25961,ביה''ס ארן/יהודה בורלא,32.108998,34.790567
25962,יהודה בורלא/דב האוזנר,32.1096,34.79071
25963,אינשטיין/שד' לוי אשכול,32.112225,34.790086
25964,שד' רוקח/דרך נמיר,32.100026,34.794904
25970,שד' רוקח/דרך נמיר,32.100547,34.796071
25971,בבלי/הכנסת הגדולה,32.09712,34.798081
25972,הרב קוסובסקי/בבלי,32.098062,34.797904
25973,תוספתא/ירושלמי,32.096607,34.799045
25974,הכנסת הגדולה/תוספתא,32.09776,34.79889
25978,מגרשי הטניס/שד' רוקח,32.100871,34.79767
25988,ברודצקי/סלואדור,32.10596,34.796903
25989,בית ברודצקי/ברודצקי,32.107905,34.79843
25990,בית ברודצקי/ברודצקי,32.108097,34.798322
25992,ברודצקי/רדינג,32.109531,34.798459
25993,ברודצקי/רדינג,32.109556,34.798349
25995,ברודצקי/רדינג,32.110322,34.798129
26004,צביה לובטקין/צוקרמן,32.046108,34.806428
26005,צביה לובטקין/צוקרמן,32.046937,34.806857
26009,שד' ששת הימים/דרך בר לב,32.045794,34.809878
26018,דרך משה דיין/צבי נשרי,32.054703,34.800345
26019,דרך משה דיין/צבי נשרי,32.055144,34.800093
26020,בית ברבור/דרך ההגנה,32.053444,34.80164
26022,בית ברבור/דרך ההגנה,32.053361,34.802179
26024,אסא קדמוני/הרב יוסף צוברי,32.050985,34.805331
26025,אסא קדמוני/הרב יוסף צוברי,32.050996,34.805222
26026,ביה''ס בעש''ט/צביה לובטקין,32.049237,34.80667
26027,ביה''ס בעש''ט/צביה לובטקין,32.048677,34.807263
26028,הרב אלנקווה/אסא קדמוני,32.053204,34.804423
26029,הרב אלנקווה/אסא קדמוני,32.05355,34.804585
26030,דרך משה דיין/לה גווארדייה,32.057897,34.800537
26031,דרך משה דיין/לה גווארדייה,32.058606,34.800238
26035,דרך משה דיין/משה שטינשנידר,32.061547,34.800182
26042,דרך הטייסים/דרך השלום,32.060311,34.804092
26051,שד' ששת הימים/תקוע,32.04764,34.809963
26052,שד' ששת הימים/תקוע,32.047742,34.810171
26053,מח''ל/שד' ששת הימים,32.049149,34.810483
26054,מח''ל/מעפילי אגוז,32.049461,34.811458
26055,מעפילי אגוז/מח''ל,32.050829,34.811691
26056,ביה''ס תל חי/מעפילי אגוז,32.053866,34.809811
26063,מח''ל/מעפילי אגוז,32.049377,34.812225
26070,עודד/אלוף דוד,32.056774,34.811377
26089,דרך השלום/חביבה רייק,32.069918,34.802079
26099,נחלת יצחק/עליית הנוער,32.07381,34.800651
26294,שטיינמן/הרב קוסובסקי,32.098215,34.800718
26295,הרב קוסובסקי/שטיינמן,32.098737,34.80028
26296,מרכז רבין/שד' רוקח,32.101156,34.800011
26298,קאנטרי דקל,32.09674,34.804011
26302,ת. רכבת האוניברסיטה/שד' רוקח,32.102783,34.80697
26312,האוניברסיטה/חיים לבנון,32.112554,34.801646
26313,ת. רכבת אוניברסיטה/איסוף,32.104859,34.803889
26314,ת. רכבת אוניברסיטה/הורדה,32.104786,34.804264
26323,בני אפרים/בכור שטרית,32.108515,34.815587
26423,שלום אש/קהילת ורשה,32.108224,34.819681
26424,בני אפרים/הדר יוסף,32.110352,34.81622
26425,הדר יוסף/בני אפרים,32.110376,34.817416
